station,date,prcp,tobs,year,month
USC00519281,2014-06-04,0.01,73,2014,06
USC00519281,2014-06-05,0.01,73,2014,06
USC00519281,2014-06-06,0.19,70,2014,06
USC00519281,2014-06-07,0.2,73,2014,06
USC00519281,2014-06-08,0.18,75,2014,06
USC00519281,2014-06-09,0.04,73,2014,06
USC00519281,2014-06-10,0.22,69,2014,06
USC00519281,2014-06-11,0.37,80,2014,06
USC00519281,2014-06-12,0.02,73,2014,06
USC00519281,2014-06-13,0.0,72,2014,06
USC00519281,2014-06-14,0.02,80,2014,06
USC00519281,2014-06-15,0.02,80,2014,06
USC00519281,2014-06-16,0.03,69,2014,06
USC00519281,2014-06-17,0.29,70,2014,06
USC00519281,2014-06-18,0.17,69,2014,06
USC00519281,2014-06-19,0.04,72,2014,06
USC00519281,2014-06-20,0.16,68,2014,06
USC00519281,2014-06-21,0.22,74,2014,06
USC00519281,2014-06-22,0.04,75,2014,06
USC00519281,2014-06-23,0.31,70,2014,06
USC00519281,2014-06-24,0.08,70,2014,06
USC00519281,2014-06-25,0.23,72,2014,06
USC00519281,2014-06-26,0.31,71,2014,06
USC00519281,2014-06-27,0.12,70,2014,06
USC00519281,2014-06-28,0.6,77,2014,06
USC00519281,2014-06-29,0.48,73,2014,06
USC00519281,2014-06-30,0.01,71,2014,06
USC00519281,2014-07-01,0.0,79,2014,07
USC00519281,2014-07-02,0.05,73,2014,07
USC00519281,2014-07-03,0.16,73,2014,07
USC00519281,2014-07-04,0.07,78,2014,07
USC00519281,2014-07-05,0.0,73,2014,07
USC00519281,2014-07-06,0.37,72,2014,07
USC00519281,2014-07-07,0.12,71,2014,07
USC00519281,2014-07-08,0.08,73,2014,07
USC00519281,2014-07-09,0.19,73,2014,07
USC00519281,2014-07-10,0.16,73,2014,07
USC00519281,2014-07-11,0.05,73,2014,07
USC00519281,2014-07-12,0.0,75,2014,07
USC00519281,2014-07-13,0.18,78,2014,07
USC00519281,2014-07-14,0.33,75,2014,07
USC00519281,2014-07-15,0.15,74,2014,07
USC00519281,2014-07-16,0.67,76,2014,07
USC00519281,2014-07-17,0.01,75,2014,07
USC00519281,2014-07-18,0.14,74,2014,07
USC00519281,2014-07-19,0.0,75,2014,07
USC00519281,2014-07-20,7.97,73,2014,07
USC00519281,2014-07-21,0.17,74,2014,07
USC00519281,2014-07-22,0.49,73,2014,07
USC00519281,2014-07-23,0.06,75,2014,07
USC00519281,2014-07-24,0.02,75,2014,07
USC00519281,2014-07-25,0.0,72,2014,07
USC00519281,2014-07-26,0.13,74,2014,07
USC00519281,2014-07-27,0.16,77,2014,07
USC00519281,2014-07-28,0.0,72,2014,07
USC00519281,2014-07-29,0.0,71,2014,07
USC00519281,2014-07-30,0.0,72,2014,07
USC00519281,2014-07-31,0.0,73,2014,07
USC00519281,2014-08-01,0.0,75,2014,08
USC00519281,2014-08-02,0.31,74,2014,08
USC00519281,2014-08-03,0.07,75,2014,08
USC00519281,2014-08-04,0.02,74,2014,08
USC00519281,2014-08-05,0.0,74,2014,08
USC00519281,2014-08-06,0.0,75,2014,08
USC00519281,2014-08-07,0.02,76,2014,08
USC00519281,2014-08-08,0.29,78,2014,08
USC00519281,2014-08-09,0.79,76,2014,08
USC00519281,2014-08-10,0.03,73,2014,08
USC00519281,2014-08-11,0.0,68,2014,08
USC00519281,2014-08-12,0.0,72,2014,08
USC00519281,2014-08-13,0.17,72,2014,08
USC00519281,2014-08-14,0.04,73,2014,08
USC00519281,2014-08-15,0.02,72,2014,08
USC00519281,2014-08-16,0.0,76,2014,08
USC00519281,2014-08-17,0.0,75,2014,08
USC00519281,2014-08-18,0.2,74,2014,08
USC00519281,2014-08-19,0.03,72,2014,08
USC00519281,2014-08-20,0.12,70,2014,08
USC00519281,2014-08-21,0.05,73,2014,08
USC00519281,2014-08-22,0.14,74,2014,08
USC00519281,2014-08-23,0.02,75,2014,08
USC00519281,2014-08-24,0.17,75,2014,08
USC00519281,2014-08-25,0.01,73,2014,08
USC00519281,2014-08-26,0.38,71,2014,08
USC00519281,2014-08-27,0.22,71,2014,08
USC00519281,2014-08-28,0.01,76,2014,08
USC00519281,2014-08-29,0.06,72,2014,08
USC00519281,2014-08-30,0.11,75,2014,08
USC00519281,2014-08-31,0.0,76,2014,08
USC00519281,2014-09-01,0.0,76,2014,09
USC00519281,2014-09-02,2.29,75,2014,09
USC00519281,2014-09-03,0.02,72,2014,09
USC00519281,2014-09-04,0.0,73,2014,09
USC00519281,2014-09-05,0.06,71,2014,09
USC00519281,2014-09-06,0.61,74,2014,09
USC00519281,2014-09-07,0.01,76,2014,09
USC00519281,2014-09-08,0.0,72,2014,09
USC00519281,2014-09-09,0.0,71,2014,09
USC00519281,2014-09-10,0.0,72,2014,09
USC00519281,2014-09-11,0.02,71,2014,09
USC00519281,2014-09-12,0.09,75,2014,09
USC00519281,2014-09-13,0.0,74,2014,09
USC00519281,2014-09-14,0.0,75,2014,09
USC00519281,2014-09-15,0.53,74,2014,09
USC00519281,2014-09-16,0.0,73,2014,09
USC00519281,2014-09-17,0.47,73,2014,09
USC00519281,2014-09-18,0.04,71,2014,09
USC00519281,2014-09-19,0.18,74,2014,09
USC00519281,2014-09-20,0.14,76,2014,09
USC00519281,2014-09-21,1.21,77,2014,09
USC00519281,2014-09-22,0.06,73,2014,09
USC00519281,2014-09-23,0.01,77,2014,09
USC00519281,2014-09-24,0.0,74,2014,09
USC00519281,2014-09-25,0.12,74,2014,09
USC00519281,2014-09-26,0.38,75,2014,09
USC00519281,2014-09-27,0.09,75,2014,09
USC00519281,2014-09-28,0.26,73,2014,09
USC00519281,2014-09-29,0.55,73,2014,09
USC00519281,2014-09-30,0.3,71,2014,09
USC00519281,2014-10-01,4.0,70,2014,10
USC00519281,2014-10-02,0.02,72,2014,10
USC00519281,2014-10-03,0.37,73,2014,10
USC00519281,2014-10-04,0.4,72,2014,10
USC00519281,2014-10-05,0.95,69,2014,10
USC00519281,2014-10-06,0.1,70,2014,10
USC00519281,2014-10-07,0.03,70,2014,10
USC00519281,2014-10-08,0.15,71,2014,10
USC00519281,2014-10-09,0.06,74,2014,10
USC00519281,2014-10-10,0.13,73,2014,10
USC00519281,2014-10-11,0.07,74,2014,10
USC00519281,2014-10-12,0.0,73,2014,10
USC00519281,2014-10-13,0.04,74,2014,10
USC00519281,2014-10-14,0.22,72,2014,10
USC00519281,2014-10-15,0.3,73,2014,10
USC00519281,2014-10-16,0.01,75,2014,10
USC00519281,2014-10-17,0.0,73,2014,10
USC00519281,2014-10-18,0.63,78,2014,10
USC00519281,2014-10-19,2.45,73,2014,10
USC00519281,2014-10-20,2.75,74,2014,10
USC00519281,2014-10-21,0.01,72,2014,10
USC00519281,2014-10-22,0.17,75,2014,10
USC00519281,2014-10-23,0.78,73,2014,10
USC00519281,2014-10-24,0.29,72,2014,10
USC00519281,2014-10-25,0.22,72,2014,10
USC00519281,2014-10-26,0.15,78,2014,10
USC00519281,2014-10-27,0.0,71,2014,10
USC00519281,2014-10-28,0.13,70,2014,10
USC00519281,2014-10-29,0.24,72,2014,10
USC00519281,2014-10-30,0.28,73,2014,10
USC00519281,2014-10-31,0.03,75,2014,10
USC00519281,2014-11-01,0.12,75,2014,11
USC00519281,2014-11-02,0.48,76,2014,11
USC00519281,2014-11-03,0.12,73,2014,11
USC00519281,2014-11-04,0.07,75,2014,11
USC00519281,2014-11-05,0.03,73,2014,11
USC00519281,2014-11-06,0.12,69,2014,11
USC00519281,2014-11-07,0.01,70,2014,11
USC00519281,2014-11-08,0.67,70,2014,11
USC00519281,2014-11-09,0.01,67,2014,11
USC00519281,2014-11-10,0.0,63,2014,11
USC00519281,2014-11-11,0.0,74,2014,11
USC00519281,2014-11-12,0.77,68,2014,11
USC00519281,2014-11-13,0.0,67,2014,11
USC00519281,2014-11-14,0.0,74,2014,11
USC00519281,2014-11-15,0.95,72,2014,11
USC00519281,2014-11-16,0.15,69,2014,11
USC00519281,2014-11-17,0.0,71,2014,11
USC00519281,2014-11-18,0.0,73,2014,11
USC00519281,2014-11-19,0.0,74,2014,11
USC00519281,2014-11-20,0.02,73,2014,11
USC00519281,2014-11-21,0.0,71,2014,11
USC00519281,2014-11-22,0.01,71,2014,11
USC00519281,2014-11-23,0.0,72,2014,11
USC00519281,2014-11-24,0.0,74,2014,11
USC00519281,2014-11-25,0.21,66,2014,11
USC00519281,2014-11-26,0.0,69,2014,11
USC00519281,2014-11-27,0.0,73,2014,11
USC00519281,2014-11-28,0.0,72,2014,11
USC00519281,2014-11-29,0.05,71,2014,11
USC00519281,2014-11-30,0.62,70,2014,11
USC00519281,2014-12-01,0.0,70,2014,12
USC00519281,2014-12-02,0.0,68,2014,12
USC00519281,2014-12-03,0.41,68,2014,12
USC00519281,2014-12-04,1.56,66,2014,12
USC00519281,2014-12-05,0.04,68,2014,12
USC00519281,2014-12-06,0.63,65,2014,12
USC00519281,2014-12-07,0.01,62,2014,12
USC00519281,2014-12-08,0.0,62,2014,12
USC00519281,2014-12-09,0.0,65,2014,12
USC00519281,2014-12-10,0.0,61,2014,12
USC00519281,2014-12-11,0.21,70,2014,12
USC00519281,2014-12-12,0.07,68,2014,12
USC00519281,2014-12-13,0.01,67,2014,12
USC00519281,2014-12-14,0.13,68,2014,12
USC00519281,2014-12-15,0.0,71,2014,12
USC00519281,2014-12-16,0.08,69,2014,12
USC00519281,2014-12-17,0.07,71,2014,12
USC00519281,2014-12-18,0.11,71,2014,12
USC00519281,2014-12-19,0.08,71,2014,12
USC00519281,2014-12-20,0.0,72,2014,12
USC00519281,2014-12-21,0.0,72,2014,12
USC00519281,2014-12-22,0.0,68,2014,12
USC00519281,2014-12-23,1.07,69,2014,12
USC00519281,2014-12-24,1.1,66,2014,12
USC00519281,2014-12-25,0.36,60,2014,12
USC00519281,2014-12-26,0.0,63,2014,12
USC00519281,2014-12-27,0.0,68,2014,12
USC00519281,2014-12-28,0.0,64,2014,12
USC00519281,2014-12-29,0.0,63,2014,12
USC00519281,2014-12-30,0.0,63,2014,12
USC00519281,2014-12-31,0.66,59,2014,12
USC00519281,2015-01-01,0.0,66,2015,01
USC00519281,2015-01-02,0.0,60,2015,01
USC00519281,2015-01-03,1.55,67,2015,01
USC00519281,2015-01-04,0.05,65,2015,01
USC00519281,2015-01-05,0.0,56,2015,01
USC00519281,2015-01-06,0.06,64,2015,01
USC00519281,2015-01-07,0.0,64,2015,01
USC00519281,2015-01-08,0.0,62,2015,01
USC00519281,2015-01-09,0.0,64,2015,01
USC00519281,2015-01-10,0.05,66,2015,01
USC00519281,2015-01-11,0.0,69,2015,01
USC00519281,2015-01-12,0.0,60,2015,01
USC00519281,2015-01-13,0.0,58,2015,01
USC00519281,2015-01-14,0.0,63,2015,01
USC00519281,2015-01-15,0.0,65,2015,01
USC00519281,2015-01-16,0.01,68,2015,01
USC00519281,2015-01-17,0.0,70,2015,01
USC00519281,2015-01-18,0.0,67,2015,01
USC00519281,2015-01-19,0.0,71,2015,01
USC00519281,2015-01-20,0.0,68,2015,01
USC00519281,2015-01-21,0.0,62,2015,01
USC00519281,2015-01-22,0.0,61,2015,01
USC00519281,2015-01-23,0.0,72,2015,01
USC00519281,2015-01-24,0.18,66,2015,01
USC00519281,2015-01-25,0.78,65,2015,01
USC00519281,2015-01-26,0.77,65,2015,01
USC00519281,2015-01-27,0.0,65,2015,01
USC00519281,2015-01-28,0.06,66,2015,01
USC00519281,2015-01-29,0.0,69,2015,01
USC00519281,2015-01-30,0.09,63,2015,01
USC00519281,2015-01-31,0.0,69,2015,01
USC00519281,2015-02-01,0.02,62,2015,02
USC00519281,2015-02-02,0.0,67,2015,02
USC00519281,2015-02-03,0.0,76,2015,02
USC00519281,2015-02-04,1.29,74,2015,02
USC00519281,2015-02-05,0.0,66,2015,02
USC00519281,2015-02-06,0.0,58,2015,02
USC00519281,2015-02-07,0.0,70,2015,02
USC00519281,2015-02-08,0.0,66,2015,02
USC00519281,2015-02-09,0.0,72,2015,02
USC00519281,2015-02-10,0.24,68,2015,02
USC00519281,2015-02-11,0.0,64,2015,02
USC00519281,2015-02-12,0.0,60,2015,02
USC00519281,2015-02-13,0.0,71,2015,02
USC00519281,2015-02-14,0.21,73,2015,02
USC00519281,2015-02-15,1.42,56,2015,02
USC00519281,2015-02-16,0.01,68,2015,02
USC00519281,2015-02-17,0.0,63,2015,02
USC00519281,2015-02-18,0.0,64,2015,02
USC00519281,2015-02-19,0.0,66,2015,02
USC00519281,2015-02-20,0.0,69,2015,02
USC00519281,2015-02-21,0.61,72,2015,02
USC00519281,2015-02-22,0.0,74,2015,02
USC00519281,2015-02-23,0.0,77,2015,02
USC00519281,2015-02-24,0.0,65,2015,02
USC00519281,2015-02-25,0.01,71,2015,02
USC00519281,2015-02-26,0.12,69,2015,02
USC00519281,2015-02-27,0.07,66,2015,02
USC00519281,2015-02-28,0.28,69,2015,02
USC00519281,2015-03-01,0.18,71,2015,03
USC00519281,2015-03-02,0.09,68,2015,03
USC00519281,2015-03-03,0.17,71,2015,03
USC00519281,2015-03-04,0.22,67,2015,03
USC00519281,2015-03-05,1.08,65,2015,03
USC00519281,2015-03-06,0.57,62,2015,03
USC00519281,2015-03-07,0.01,67,2015,03
USC00519281,2015-03-08,0.0,65,2015,03
USC00519281,2015-03-09,0.0,57,2015,03
USC00519281,2015-03-10,0.19,57,2015,03
USC00519281,2015-03-11,0.0,61,2015,03
USC00519281,2015-03-12,0.0,62,2015,03
USC00519281,2015-03-13,0.06,56,2015,03
USC00519281,2015-03-14,0.0,69,2015,03
USC00519281,2015-03-15,0.0,72,2015,03
USC00519281,2015-03-16,0.01,63,2015,03
USC00519281,2015-03-17,0.0,57,2015,03
USC00519281,2015-03-18,0.0,60,2015,03
USC00519281,2015-03-19,0.0,62,2015,03
USC00519281,2015-03-20,0.02,70,2015,03
USC00519281,2015-03-21,0.2,72,2015,03
USC00519281,2015-03-22,0.08,73,2015,03
USC00519281,2015-03-23,0.0,68,2015,03
USC00519281,2015-03-24,0.0,62,2015,03
USC00519281,2015-03-25,0.02,63,2015,03
USC00519281,2015-03-26,0.03,70,2015,03
USC00519281,2015-03-27,0.0,70,2015,03
USC00519281,2015-03-28,0.0,74,2015,03
USC00519281,2015-03-29,0.49,74,2015,03
USC00519281,2015-03-30,0.42,70,2015,03
USC00519281,2015-03-31,0.61,70,2015,03
USC00519281,2015-04-01,0.64,70,2015,04
USC00519281,2015-04-02,0.0,72,2015,04
USC00519281,2015-04-03,0.0,74,2015,04
USC00519281,2015-04-04,0.0,74,2015,04
USC00519281,2015-04-05,0.03,73,2015,04
USC00519281,2015-04-06,0.0,70,2015,04
USC00519281,2015-04-07,0.0,70,2015,04
USC00519281,2015-04-08,0.39,70,2015,04
USC00519281,2015-04-09,0.0,71,2015,04
USC00519281,2015-04-10,0.0,67,2015,04
USC00519281,2015-04-11,0.0,72,2015,04
USC00519281,2015-04-12,0.18,69,2015,04
USC00519281,2015-04-13,0.05,69,2015,04
USC00519281,2015-04-14,0.07,70,2015,04
USC00519281,2015-04-15,0.19,71,2015,04
USC00519281,2015-04-16,0.02,70,2015,04
USC00519281,2015-04-17,0.1,71,2015,04
USC00519281,2015-04-18,0.01,74,2015,04
USC00519281,2015-04-19,0.01,75,2015,04
USC00519281,2015-04-20,0.0,72,2015,04
USC00519281,2015-04-21,0.03,72,2015,04
USC00519281,2015-04-22,0.07,67,2015,04
USC00519281,2015-04-23,0.32,67,2015,04
USC00519281,2015-04-24,0.14,69,2015,04
USC00519281,2015-04-25,0.01,73,2015,04
USC00519281,2015-04-26,0.0,78,2015,04
USC00519281,2015-04-27,0.62,69,2015,04
USC00519281,2015-04-28,0.47,71,2015,04
USC00519281,2015-04-29,0.14,73,2015,04
USC00519281,2015-04-30,0.0,72,2015,04
USC00519281,2015-05-01,0.18,69,2015,05
USC00519281,2015-05-02,0.0,73,2015,05
USC00519281,2015-05-03,0.0,76,2015,05
USC00519281,2015-05-04,0.01,72,2015,05
USC00519281,2015-05-05,0.0,72,2015,05
USC00519281,2015-05-06,0.0,72,2015,05
USC00519281,2015-05-07,0.09,72,2015,05
USC00519281,2015-05-08,0.15,70,2015,05
USC00519281,2015-05-09,0.4,73,2015,05
USC00519281,2015-05-10,0.29,69,2015,05
USC00519281,2015-05-11,0.03,72,2015,05
USC00519281,2015-05-12,0.0,72,2015,05
USC00519281,2015-05-13,0.0,71,2015,05
USC00519281,2015-05-14,0.09,71,2015,05
USC00519281,2015-05-15,0.02,66,2015,05
USC00519281,2015-05-16,0.06,78,2015,05
USC00519281,2015-05-17,0.06,74,2015,05
USC00519281,2015-05-18,0.17,70,2015,05
USC00519281,2015-05-19,0.0,72,2015,05
USC00519281,2015-05-20,0.06,69,2015,05
USC00519281,2015-05-21,0.4,65,2015,05
USC00519281,2015-05-22,0.0,64,2015,05
USC00519281,2015-05-23,0.85,75,2015,05
USC00519281,2015-05-24,0.0,69,2015,05
USC00519281,2015-05-25,0.0,71,2015,05
USC00519281,2015-05-26,0.07,65,2015,05
USC00519281,2015-05-27,0.36,65,2015,05
USC00519281,2015-05-28,0.72,67,2015,05
USC00519281,2015-05-29,0.04,64,2015,05
USC00519281,2015-05-30,0.01,72,2015,05
USC00519281,2015-05-31,0.59,72,2015,05
USC00519281,2015-06-01,0.46,76,2015,06
USC00519281,2015-06-02,0.02,68,2015,06
USC00519281,2015-06-03,0.0,71,2015,06
USC00519281,2015-06-04,1.24,70,2015,06
USC00519281,2015-06-05,0.06,68,2015,06
USC00519281,2015-06-06,0.0,79,2015,06
USC00519281,2015-06-07,0.07,75,2015,06
USC00519281,2015-06-08,0.01,71,2015,06
USC00519281,2015-06-09,0.34,69,2015,06
USC00519281,2015-06-10,0.03,71,2015,06
USC00519281,2015-06-11,0.03,72,2015,06
USC00519281,2015-06-12,0.08,69,2015,06
USC00519281,2015-06-13,0.01,72,2015,06
USC00519281,2015-06-14,0.05,75,2015,06
USC00519281,2015-06-15,0.03,71,2015,06
USC00519281,2015-06-16,0.01,72,2015,06
USC00519281,2015-06-17,0.15,70,2015,06
USC00519281,2015-06-18,0.45,71,2015,06
USC00519281,2015-06-19,0.19,72,2015,06
USC00519281,2015-06-20,0.13,75,2015,06
USC00519281,2015-06-21,0.05,75,2015,06
USC00519281,2015-06-22,0.05,71,2015,06
USC00519281,2015-06-23,0.03,73,2015,06
USC00519281,2015-06-24,0.17,71,2015,06
USC00519281,2015-06-25,0.21,71,2015,06
USC00519281,2015-06-26,0.02,74,2015,06
USC00519281,2015-06-27,0.21,74,2015,06
USC00519281,2015-06-28,0.02,78,2015,06
USC00519281,2015-06-29,0.27,72,2015,06
USC00519281,2015-06-30,0.16,69,2015,06
USC00519281,2015-07-01,0.01,68,2015,07
USC00519281,2015-07-02,0.0,68,2015,07
USC00519281,2015-07-03,0.28,73,2015,07
USC00519281,2015-07-04,0.0,77,2015,07
USC00519281,2015-07-05,0.0,78,2015,07
USC00519281,2015-07-06,0.0,74,2015,07
USC00519281,2015-07-07,0.01,75,2015,07
USC00519281,2015-07-08,0.32,75,2015,07
USC00519281,2015-07-09,0.04,74,2015,07
USC00519281,2015-07-10,0.48,76,2015,07
USC00519281,2015-07-11,0.57,77,2015,07
USC00519281,2015-07-12,0.27,82,2015,07
USC00519281,2015-07-13,0.06,77,2015,07
USC00519281,2015-07-14,0.47,73,2015,07
USC00519281,2015-07-15,0.23,73,2015,07
USC00519281,2015-07-16,0.41,74,2015,07
USC00519281,2015-07-17,0.69,75,2015,07
USC00519281,2015-07-18,0.27,83,2015,07
USC00519281,2015-07-19,0.05,72,2015,07
USC00519281,2015-07-20,0.01,71,2015,07
USC00519281,2015-07-21,0.26,73,2015,07
USC00519281,2015-07-22,0.31,76,2015,07
USC00519281,2015-07-23,0.02,74,2015,07
USC00519281,2015-07-24,0.03,75,2015,07
USC00519281,2015-07-25,0.1,78,2015,07
USC00519281,2015-07-26,0.0,72,2015,07
USC00519281,2015-07-27,0.0,75,2015,07
USC00519281,2015-07-28,0.14,74,2015,07
USC00519281,2015-07-29,0.02,77,2015,07
USC00519281,2015-07-30,0.0,74,2015,07
USC00519281,2015-07-31,0.01,77,2015,07
USC00519281,2015-08-01,0.0,78,2015,08
USC00519281,2015-08-02,0.01,79,2015,08
USC00519281,2015-08-03,0.0,75,2015,08
USC00519281,2015-08-04,0.01,69,2015,08
USC00519281,2015-08-05,0.02,76,2015,08
USC00519281,2015-08-06,0.47,74,2015,08
USC00519281,2015-08-07,0.02,73,2015,08
USC00519281,2015-08-08,0.16,80,2015,08
USC00519281,2015-08-09,0.06,74,2015,08
USC00519281,2015-08-10,0.04,75,2015,08
USC00519281,2015-08-11,0.04,75,2015,08
USC00519281,2015-08-12,0.01,76,2015,08
USC00519281,2015-08-13,0.07,76,2015,08
USC00519281,2015-08-14,0.43,75,2015,08
USC00519281,2015-08-15,0.18,76,2015,08
USC00519281,2015-08-16,0.04,74,2015,08
USC00519281,2015-08-17,0.24,78,2015,08
USC00519281,2015-08-18,0.89,76,2015,08
USC00519281,2015-08-19,0.03,74,2015,08
USC00519281,2015-08-20,0.0,72,2015,08
USC00519281,2015-08-21,1.62,77,2015,08
USC00519281,2015-08-22,0.03,80,2015,08
USC00519281,2015-08-23,2.86,80,2015,08
USC00519281,2015-08-24,3.62,72,2015,08
USC00519281,2015-08-25,0.31,79,2015,08
USC00519281,2015-08-26,0.6,72,2015,08
USC00519281,2015-08-27,2.96,75,2015,08
USC00519281,2015-08-28,0.05,77,2015,08
USC00519281,2015-08-29,0.01,82,2015,08
USC00519281,2015-08-30,0.05,77,2015,08
USC00519281,2015-08-31,0.02,76,2015,08
USC00519281,2015-09-01,0.3,76,2015,09
USC00519281,2015-09-02,0.01,73,2015,09
USC00519281,2015-09-03,0.0,74,2015,09
USC00519281,2015-09-04,1.35,75,2015,09
USC00519281,2015-09-05,0.0,83,2015,09
USC00519281,2015-09-06,0.0,76,2015,09
USC00519281,2015-09-07,0.97,81,2015,09
USC00519281,2015-09-08,0.74,81,2015,09
USC00519281,2015-09-09,0.0,84,2015,09
USC00519281,2015-09-10,0.09,85,2015,09
USC00519281,2015-09-11,0.69,80,2015,09
USC00519281,2015-09-12,3.1,79,2015,09
USC00519281,2015-09-13,0.26,81,2015,09
USC00519281,2015-09-14,0.52,79,2015,09
USC00519281,2015-09-15,1.61,76,2015,09
USC00519281,2015-09-16,0.41,80,2015,09
USC00519281,2015-09-17,0.07,80,2015,09
USC00519281,2015-09-18,0.42,80,2015,09
USC00519281,2015-09-19,0.07,78,2015,09
USC00519281,2015-09-20,0.25,79,2015,09
USC00519281,2015-09-21,0.63,80,2015,09
USC00519281,2015-09-22,0.37,80,2015,09
USC00519281,2015-09-23,0.48,77,2015,09
USC00519281,2015-09-24,0.11,77,2015,09
USC00519281,2015-09-25,0.2,74,2015,09
USC00519281,2015-09-26,0.49,75,2015,09
USC00519281,2015-09-27,0.45,74,2015,09
USC00519281,2015-09-28,0.77,77,2015,09
USC00519281,2015-09-29,0.8,78,2015,09
USC00519281,2015-09-30,0.14,80,2015,09
USC00519281,2015-10-01,0.0,77,2015,10
USC00519281,2015-10-02,0.06,73,2015,10
USC00519281,2015-10-03,0.0,76,2015,10
USC00519281,2015-10-04,0.09,74,2015,10
USC00519281,2015-10-05,1.46,75,2015,10
USC00519281,2015-10-06,0.19,75,2015,10
USC00519281,2015-10-07,0.01,68,2015,10
USC00519281,2015-10-08,0.09,66,2015,10
USC00519281,2015-10-09,0.04,73,2015,10
USC00519281,2015-10-11,0.8,76,2015,10
USC00519281,2015-10-12,0.41,75,2015,10
USC00519281,2015-10-13,1.53,73,2015,10
USC00519281,2015-10-14,0.39,72,2015,10
USC00519281,2015-10-15,1.02,77,2015,10
USC00519281,2015-10-16,1.33,71,2015,10
USC00519281,2015-10-17,0.51,79,2015,10
USC00519281,2015-10-18,0.07,80,2015,10
USC00519281,2015-10-19,0.0,73,2015,10
USC00519281,2015-10-20,0.14,74,2015,10
USC00519281,2015-10-21,0.33,76,2015,10
USC00519281,2015-10-22,0.08,73,2015,10
USC00519281,2015-10-23,0.0,70,2015,10
USC00519281,2015-10-24,0.01,76,2015,10
USC00519281,2015-10-25,0.0,80,2015,10
USC00519281,2015-10-26,0.01,72,2015,10
USC00519281,2015-10-27,0.16,75,2015,10
USC00519281,2015-10-28,0.0,76,2015,10
USC00519281,2015-10-29,0.07,71,2015,10
USC00519281,2015-10-30,0.0,71,2015,10
USC00519281,2015-10-31,0.38,78,2015,10
USC00519281,2015-11-01,0.78,79,2015,11
USC00519281,2015-11-02,0.02,73,2015,11
USC00519281,2015-11-03,0.0,75,2015,11
USC00519281,2015-11-04,0.04,77,2015,11
USC00519281,2015-11-05,0.18,73,2015,11
USC00519281,2015-11-06,0.29,73,2015,11
USC00519281,2015-11-07,0.46,74,2015,11
USC00519281,2015-11-08,0.36,79,2015,11
USC00519281,2015-11-09,0.3,72,2015,11
USC00519281,2015-11-10,0.47,76,2015,11
USC00519281,2015-11-11,0.08,76,2015,11
USC00519281,2015-11-12,0.34,72,2015,11
USC00519281,2015-11-13,0.17,73,2015,11
USC00519281,2015-11-14,0.23,73,2015,11
USC00519281,2015-11-15,0.0,77,2015,11
USC00519281,2015-11-16,0.1,71,2015,11
USC00519281,2015-11-17,0.0,66,2015,11
USC00519281,2015-11-18,0.34,67,2015,11
USC00519281,2015-11-19,0.2,73,2015,11
USC00519281,2015-11-20,1.87,71,2015,11
USC00519281,2015-11-21,2.17,72,2015,11
USC00519281,2015-11-22,0.85,78,2015,11
USC00519281,2015-11-23,1.17,73,2015,11
USC00519281,2015-11-24,0.98,70,2015,11
USC00519281,2015-11-25,0.12,70,2015,11
USC00519281,2015-11-26,0.82,75,2015,11
USC00519281,2015-11-27,0.72,74,2015,11
USC00519281,2015-11-28,0.08,76,2015,11
USC00519281,2015-11-29,0.08,72,2015,11
USC00519281,2015-11-30,0.04,75,2015,11
USC00519281,2015-12-01,0.02,73,2015,12
USC00519281,2015-12-02,0.02,74,2015,12
USC00519281,2015-12-03,0.22,75,2015,12
USC00519281,2015-12-04,0.03,75,2015,12
USC00519281,2015-12-05,0.0,70,2015,12
USC00519281,2015-12-06,0.1,72,2015,12
USC00519281,2015-12-07,0.02,69,2015,12
USC00519281,2015-12-08,0.02,68,2015,12
USC00519281,2015-12-09,0.08,74,2015,12
USC00519281,2015-12-10,0.1,72,2015,12
USC00519281,2015-12-11,0.15,75,2015,12
USC00519281,2015-12-12,0.31,79,2015,12
USC00519281,2015-12-13,0.03,69,2015,12
USC00519281,2015-12-14,0.13,67,2015,12
USC00519281,2015-12-15,0.35,73,2015,12
USC00519281,2015-12-16,0.03,74,2015,12
USC00519281,2015-12-17,0.09,75,2015,12
USC00519281,2015-12-18,0.17,72,2015,12
USC00519281,2015-12-19,0.13,76,2015,12
USC00519281,2015-12-20,0.05,74,2015,12
USC00519281,2015-12-21,0.15,75,2015,12
USC00519281,2015-12-22,0.04,74,2015,12
USC00519281,2015-12-23,0.1,74,2015,12
USC00519281,2015-12-24,0.45,76,2015,12
USC00519281,2015-12-25,0.47,74,2015,12
USC00519281,2015-12-26,0.22,75,2015,12
USC00519281,2015-12-27,0.8,75,2015,12
USC00519281,2015-12-28,0.0,73,2015,12
USC00519281,2015-12-29,0.16,76,2015,12
USC00519281,2015-12-30,0.5,74,2015,12
USC00519281,2015-12-31,0.09,73,2015,12
USC00519281,2016-01-01,0.02,74,2016,01
USC00519281,2016-01-02,0.03,72,2016,01
USC00519281,2016-01-03,0.0,68,2016,01
USC00519281,2016-01-04,0.0,69,2016,01
USC00519281,2016-01-05,0.18,70,2016,01
USC00519281,2016-01-06,0.35,69,2016,01
USC00519281,2016-01-07,0.35,76,2016,01
